date,rh,es,H,sw_out,sw_in,vpd,t_dew,vp,Rn,ws,t_avg,G,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2006-02-26,37.071250000000006,0.4492328628273328,106.51156249999998,18.78602083333334,180.2108958333334,0.028695833333333337,-5.342400515884479,0.4205370294939998,58.17093750000001,4.080958333333332,-4.3038750000000014,-2.6593541666666662,6.449333333333333,298.79158333333334,-8.44,0.152,0,0,0,0.0,0,0.7268152660891029,199.63585224284247,112.96089583333332,60.83029166666668,0.8064833317408511,1.146395923379288,91.10107962809786,5.201279834173995,1.239951231033417,1.8569842875705425,85.89979979392388,0.22189827748814614,0.17895726213619606,4.1,2.6000001,0.0,0.06882971355893258,0.0954409511297004,0.24814648248131616,False,
2006-02-27,44.41356250000001,0.4307786079900134,,14.746541666666666,150.21162500000003,0.02453958333333333,-5.885575178801342,0.4062390246566799,52.44895833333334,2.203104166666667,-4.949374999999999,-3.6784999999999983,,267.89583333333337,-9.15,-1.137,0,0,27,0.0,27,0.6345443415939144,201.76594535736808,,56.12745833333334,0.8191368877744467,1.1553977639890736,,5.750391797548642,1.2207971767904986,,,,0.19773021986835973,3.2,2.1000001,0.0,,0.09415724307268354,0.19773021986835973,True,0.19773021986835973
2006-02-28,49.94356250000001,0.4921972713959522,103.19460416666668,19.28870833333333,196.02968749999994,0.02673125,-4.00999230038034,0.4654660213959521,84.13041666666669,1.9554166666666677,-3.1441249999999985,-2.9704375,6.474541666666667,268.17985416666664,-7.89,0.68,0,0,0,0.0,0,0.8107880158107152,203.90814297914315,109.66914583333336,87.10085416666668,0.8064833317408511,1.1569317480827304,88.44633812083995,5.2216099348282965,1.239951231033417,1.2591052852763356,83.22472818601166,0.22300877393991209,0.17985285901450254,3.0,2.0,0.0,0.08992642950725127,0.09477684927608633,0.1895536985521727,False,
2006-03-01,34.55520833333333,0.6571383521719191,96.14981249999998,18.774041666666676,196.6773125,0.04422708333333334,-0.43221444292817424,0.6129112688385859,84.7347916666667,1.9374166666666663,0.6682916666666666,-1.7446874999999995,7.894999999999998,265.1664583333333,-4.97,6.343,0,0,0,0.0,0,1.0924032900020595,206.06161546156227,104.04481249999998,86.47947916666669,0.7942147584429607,1.1666206444610363,82.63392562693063,6.270325517907174,1.2591052852763356,1.2031156235282203,76.36360010902345,0.27291427994657536,0.21675254892340395,3.2,2.2,0.0,0.0985238858742745,0.0992743985737028,0.2184036768621462,False,
2006-03-02,85.91541666666667,0.5802566645305175,,-1.1665208333333332,16.03066666666667,0.007889583333333334,-1.1122526618550868,0.5723670811971839,-3.8379791666666656,1.7087083333333333,-0.7609375000000004,-2.4737291666666663,,189.1033125,-3.095,1.01,0,0,9,6.603999999999999,9,0.08984739844362638,208.2255284632853,,-1.3642499999999993,0.7914731889214576,1.1616334520214733,,4.181987098102521,1.2634666770743077,,,,0.14436797984735647,2.2,1.4,8.0,,0.10311998560525462,0.14436797984735647,True,0.14436797984735647
2006-03-03,53.73416666666668,0.5400628300632405,86.58362499999998,18.527583333333336,181.84020833333335,0.02598125,-2.6502249935108693,0.5140815800632408,51.08020833333335,3.9797708333333337,-1.8416666666666668,-1.528895833333333,13.5841875,299.27720833333336,-6.227,1.85,0,0,0,0.0,0,0.741193984661896,210.3990436299173,100.16781249999998,52.60910416666668,0.7914731889214576,1.1608145473448102,79.2801379866616,10.751520199532,1.2634666770743077,1.9040014858011336,68.52861778712962,0.4684673418695587,0.3707793409750583,3.6000001000000004,2.3,0.0,0.16120840911959056,0.10311998560525462,0.2371759668920856,False,
2006-03-04,46.51916666666668,0.6472267533489181,100.2935,21.043812500000005,204.44475000000003,0.03568124999999999,-0.4424718364303632,0.611545503348918,82.85739583333333,3.878833333333333,0.4807291666666669,-1.6202291666666668,6.8096041666666665,300.100625,-3.8,4.849,0,0,0,0.0,0,0.9857930788938383,212.58131928316882,107.10310416666668,84.47762499999997,0.7942147584429607,1.1507512209048978,85.06286600422044,5.408288128321344,1.2591052852763356,1.2678280688722805,79.6545778758991,0.2353526291890716,0.18692053154031416,3.7,2.4,0.0,0.07788355480846425,0.10641837462975544,0.2554040991114131,False,
2006-03-05,36.31374999999999,0.7705314918483142,85.42822916666667,21.0363125,210.12025,0.05158541666666666,1.7382906935284612,0.718946075181648,82.77714583333331,2.8215000000000012,2.8349583333333315,-0.4691458333333334,8.672229166666666,297.9248958333333,-1.975,8.66,0,0,0,0.0,0,1.3227971678470956,214.77151111606202,94.10045833333334,83.24629166666664,0.7914731889214576,1.1411587767810416,74.47798983605408,6.863836873599341,1.2634666770743077,1.1303861883737572,67.61415296245474,0.30039634300064866,0.23775565153506736,4.1,2.7,0.0,0.08805764871669161,0.10904987088158244,0.2944346513802726,False,
2006-03-06,42.61025,0.6913852154679719,,17.305583333333335,195.23062499999997,0.04153541666666668,0.34208021252604465,0.6498497988013053,88.01997916666672,1.5345416666666667,1.3314166666666674,-0.6394374999999998,,220.27847916666667,-2.77,7.5,0,0,26,0.0,26,1.2873834913960802,216.96877289273732,,88.6594166666667,0.7942147584429607,1.1309859067710364,,6.9358802017396695,1.2591052852763356,,,,0.2399097159394813,3.1000001,2.2,0.0,,0.10904987088158244,0.2399097159394813,True,0.2399097159394813
2006-03-07,48.501874999999984,0.6943726655776316,,19.643562500000005,213.46620833333327,0.039,0.4079410153722224,0.6553726655776314,93.10974999999996,2.040333333333334,1.3157291666666668,-0.4756458333333333,,278.36689583333333,-3.446,7.19,0,0,48,0.0,48,1.285976810597899,219.17225715140518,,93.58539583333331,0.7942147584429607,1.1210152639634747,,5.277243178402979,1.2591052852763356,,,,0.18253532387767246,3.3,2.2,0.0,,0.08297060176257838,0.18253532387767246,True,0.18253532387767246
2006-03-08,45.06041666666667,0.8069418820530703,,17.804499999999994,204.61260416666667,0.048562500000000015,2.099511652627354,0.7583793820530702,103.55000000000004,1.6511250000000002,3.0794166666666665,-0.02449999999999991,,246.8945833333333,-5.395,11.25,0,0,48,0.0,48,1.3855469904783564,221.3811159089816,,103.57450000000006,0.788750481671769,1.101689593773276,,6.290775481161032,1.2678280688722805,,,,0.21795587780137807,3.2,2.3,0.0,,0.09476342513103396,0.21795587780137807,True,0.21795587780137807
2006-03-09,61.77689583333333,1.2290031128896728,,8.825145833333332,112.19245833333332,0.04878125,8.867048556850726,1.1802218628896728,56.70379166666665,2.6856249999999995,9.656020833333333,3.0673958333333338,,176.78375000000003,4.101,16.08,0,0,48,0.0,48,1.2650005446169719,223.59450136594512,,53.63639583333332,0.833953844597971,1.0948240268712086,,10.085927595831633,1.1991071286230186,,,,0.3516356200483156,5.1,3.3,0.0,,0.10655624849948958,0.3516356200483156,True,0.3516356200483156
2006-03-10,56.83541666666665,2.029096591848797,,15.043625,163.29918750000004,0.09780416666666664,16.15669639256509,1.9312924251821304,70.72250000000003,3.5889166666666674,17.17770833333334,5.865249999999998,,237.4604166666666,10.72,23.7,0,0,48,0.508,48,1.9411183282252924,225.81156660995475,,64.85725000000001,0.7973582579646996,1.0831624284199342,,18.199449774878236,1.2541413975601814,,,,0.6390849880869042,8.3,5.4,0.3,,0.1183490718679452,0.6390849880869042,True,0.6390849880869042
2006-03-11,57.3006875,1.4149899733314182,,16.996479166666674,201.92693750000007,0.06662083333333332,10.82456320400515,1.3483691399980848,101.36106249999996,1.7432291666666673,11.7223125,3.0803125,,239.5348541666667,7.09,18.79,0,0,48,0.0,48,2.0798837372212273,228.03146631677518,,98.28074999999995,0.7973582579646996,1.0752675438520467,,12.666693052987664,1.2541413975601814,,,,0.44248244380376267,4.8,3.4,0.0,,0.1301418952364008,0.44248244380376267,True,0.44248244380376267
2006-03-12,87.50208333333335,1.2734844023849343,,-0.18745833333333287,26.53537500000001,0.015260416666666662,10.0775957824159,1.2582239857182678,-0.5600208333333336,1.3616041666666667,10.478749999999998,2.5460208333333325,,215.85208333333333,7.51,12.68,0,0,48,5.08,48,0.2848783055384002,230.25335744706348,,-3.106041666666666,0.7973582579646996,1.0668997853186657,,10.983350613481967,1.2541413975601814,,,,0.3832237402331123,4.1,2.7,9.7,,0.1419347186048564,0.3832237402331123,True,0.3832237402331123
2006-03-13,74.94479166666666,2.0779922170468623,,13.58927083333333,172.7236458333332,0.06524166666666667,16.470774763854966,2.0127505503801952,85.890125,2.007895833333334,17.210416666666664,6.8520416666666675,,208.9085625,9.01,25.82,0,0,48,0.0,48,2.174018351503989,232.47639993758716,,79.03808333333333,0.7973582579646996,1.0642247308732984,,18.38598981805648,1.2541413975601814,,,,0.6456557224061732,6.1,4.2000003,0.0,,0.15372754197331204,0.6456557224061732,True,0.6456557224061732
2006-03-14,51.53104166666665,1.5355109478810876,,15.322729166666667,161.65200000000004,0.06936458333333333,11.780101591313866,1.4661463645477542,57.56000000000002,3.6974166666666672,12.780354166666667,3.912375,,260.99954166666663,3.5610000000000004,18.17,0,0,48,0.254,48,1.2594693659001817,234.6997573854593,,53.64762500000002,0.8251384445525027,1.0633635947650175,,22.720664073801736,1.2119178382754061,,,,0.7944977536404847,7.6,4.8,1.2,,0.16552036534176764,0.7944977536404847,True,0.7944977536404847
2006-03-15,40.15687500000001,0.8359307679097062,,19.366479166666668,186.05072916666657,0.05109583333333334,3.2723632738408064,0.7848349345763728,71.9913958333333,4.4395,4.3172291666666665,-1.505,,284.26458333333346,2.275,7.5,0,0,24,0.0,24,1.2978046028043093,236.9225977239988,,73.4963958333333,0.808192096504754,1.0656950095353144,,16.594019809659155,1.2373295956800014,,,,0.5756059377250808,6.1,3.9,0.0,,0.14759126608335407,0.5756059377250808,True,0.5756059377250808
2006-03-16,35.98629166666665,0.8655517992227315,111.60228125,22.21456250000001,225.80541666666664,0.057072916666666675,3.47360475560631,0.8084788825560653,101.80791666666674,2.473125,4.588874999999999,-0.9917708333333328,17.3230625,241.49491666666668,0.115,9.62,0,0,1,0.0,1,1.580901313114205,239.1440938888456,128.92534375,102.79968750000008,0.8309016046937518,1.0676594368100367,107.12427500756857,14.393760429460153,1.2035119373353158,1.2541413975601814,92.73051457810841,0.6010494082223318,0.4994129177921654,5.3,3.5,0.0,0.14268940508347586,0.13971182294773238,0.4889913803170634,False,
2006-03-17,38.122291666666676,0.8095527355169259,111.48331249999997,20.498770833333346,225.5063541666666,0.05234166666666668,2.5959116642739737,0.7572110688502592,115.5934375,2.3186041666666672,3.6707083333333337,-0.23091666666666694,19.701312500000004,210.31689583333332,-0.389,8.61,0,0,0,0.0,0,1.558715022904474,241.3634244729925,131.18462499999998,115.82435416666668,0.8549242464132889,1.0689382353225536,112.15291666913488,16.84312974241521,1.1696942789906304,1.1326169348739084,95.30978692671968,0.6829717728148859,0.5838891281953141,4.6,3.1000001,0.0,0.18835132560005854,0.1401221145416936,0.4343785690914616,False,
2006-03-18,31.50939583333333,0.6833918698053073,123.36054166666668,23.73595833333334,235.98270833333336,0.047925000000000016,0.1874988677481824,0.6354668698053075,106.4321666666667,2.9178958333333345,1.33575,-1.6383333333333332,13.21791666666667,286.1122708333333,-3.2430000000000003,5.518,0,0,0,0.0,0,1.3210763974687603,243.57977436942485,136.57845833333337,108.07050000000004,0.8309016046937518,1.0702959435270445,113.4832601957654,10.982788169041624,1.2035119373353158,1.2637903806620059,102.50047202672378,0.4572050740787891,0.3798924297261917,5.2000003,3.4,0.0,0.11173306756652696,0.13897562519165232,0.4725171256516179,False,
2006-03-19,40.47358333333333,0.7144716499440465,101.542625,19.734854166666672,196.185,0.04376041666666667,0.8854379865956273,0.6707112332773799,84.39187500000001,2.7875625000000004,1.9065000000000003,-1.7664583333333337,12.034666666666665,290.0125,-2.9130000000000003,6.4220000000000015,0,0,0,0.0,0,1.2148842213432631,245.7923354000947,113.57729166666668,86.15833333333335,0.808192096504754,1.0682360983550616,91.79226946741528,9.726322484069213,1.2373295956800014,1.3182391914111615,82.06594698334604,0.41650138961305105,0.3366131312685151,4.5,2.9,0.0,0.11607349354086728,0.13947848758217488,0.4044876139883071,False,
2006-03-20,44.44125,0.6950798206838912,81.64214583333334,17.3728125,180.82977083333333,0.040191666666666674,0.60281600552646,0.6548881540172244,79.89097916666668,2.718875,1.5634375,-1.2900625,13.314854166666665,284.4668541666666,-2.924,6.024,0,0,0,0.0,0,1.161623885155032,248.00030692999292,94.957,81.18104166666669,0.8309016046937518,1.066166902643919,78.89992367690459,11.06333369334662,1.2035119373353158,1.1696942789906304,67.836589983558,0.4606572623222088,0.3827608584773539,4.1,2.7,0.0,0.14176328091753848,0.1394560103599311,0.376531227971814,False,
2006-03-21,38.33770833333333,0.6394160005035788,83.69429166666667,16.55120833333333,182.59572916666676,0.04098125,-0.8380609169312798,0.5984347505035786,93.27620833333334,1.916687500000001,0.2067083333333335,-1.4995416666666657,10.825395833333333,258.63710416666663,-5.928,4.982,0,0,0,0.0,0,1.0887183813083232,250.20289646513058,94.5196875,94.77575000000002,0.8549242464132889,1.0629565503153302,80.80717260715706,9.254893374938057,1.1696942789906304,0.9972982276584462,71.55227923221899,0.3740490804899689,0.3197836282594704,3.5,2.4,0.0,0.133243178441446,0.12976004687484907,0.3114241124996377,False,
2006-03-22,42.66374999999999,0.7771290297688346,128.36231249999994,21.357104166666673,219.5758333333334,0.04550625,2.1396507349488183,0.7316227797688346,115.35677083333331,3.232291666666668,3.1371458333333333,0.1329583333333333,14.207520833333339,286.08874999999995,-1.68,7.82,0,0,0,0.0,0,1.3970669174988624,252.39932023327708,142.56983333333332,115.2238125,0.8683932889110139,1.0609798168973896,123.80668646782837,12.337715743730087,1.1515519670286998,1.2373295956800014,111.4689707240983,0.4922734793494422,0.4274869857759302,4.5,3.0,0.0,0.14249566192531007,0.1402863212648781,0.4208589637946343,False,
2006-03-23,45.52395833333333,0.8921600635379887,116.68024999999996,21.99925000000001,235.36137500000012,0.05037916666666669,4.099354660388063,0.8417808968713221,123.9595,2.6384583333333333,5.075166666666666,1.0327291666666665,14.426979166666667,297.62022916666666,1.945,10.08,0,0,0,0.0,0,1.8103787383184236,254.58880374635757,131.10722916666663,122.92677083333332,0.8822935251430254,1.057577592066438,115.67505939319278,12.72883030612332,1.133409655066769,1.0665474109331687,102.94622908706944,0.5007963922410805,0.4418494142892922,4.6,3.1000001,0.0,0.1425320645277696,0.16057802930062598,0.4977919068897434,False,
2006-03-24,60.49754166666665,0.8886196064433136,50.81447916666665,11.778395833333327,144.3996666666666,0.03943958333333334,3.907070648915292,0.8491800231099805,71.55941666666666,1.5007916666666663,4.6675,-0.16091666666666612,11.015104166666662,173.3149999999999,-1.346,11.82,0,0,2,0.0,2,1.3444155332458554,256.77058234345964,61.82958333333331,71.72033333333331,0.8826021763726781,1.0545266761804568,54.57092481421585,9.721954910471752,1.1330132949703386,0.8620928049228251,44.848969903744106,0.38221390837599,0.33734282737255616,4.1,2.8,0.0,0.12047958120448435,0.1696220303596812,0.4749416850071074,False,
2006-03-25,75.27520833333331,0.8477775277701372,76.82894791666666,10.422624999999996,135.89739583333326,0.02304791666666666,3.9304258422692286,0.8247296111034705,73.44325,1.6391250000000002,4.459645833333332,0.5425416666666668,13.93259375,130.8217916666667,2.404,8.49,0,0,1,0.254,1,1.2608288673647283,258.9439017134549,90.76154166666666,72.90070833333334,0.8822935251430254,1.0538903559219388,80.07832054449891,12.292637254073188,1.133409655066769,1.245002191908286,67.78568329042572,0.4833528309225065,0.426459073082479,3.4,2.3,3.3,0.18541698829673,0.18046415847655034,0.41506756449606574,False,
2006-03-26,71.8591666666667,0.9131777387560542,23.337541666666652,7.5757708333333325,98.55620833333323,0.028879166666666664,4.8567075034694485,0.8842985720893872,31.19860416666667,2.3015625,5.448166666666666,0.3595833333333333,24.677635416666657,281.6496458333333,2.032,9.9,0,0,4,1.016,4,1.0354081474602945,261.10801839629534,48.01517708333331,30.839020833333336,0.9036333217476312,1.0561929696586518,43.388113962113216,22.299533664439483,1.1066435643010542,1.5569617901562744,21.088580297673737,0.8569254040739861,0.7743463493733073,4.6,3.0,1.8000001,0.2581154497911024,0.20125700588293208,0.6037710176487963,False,
2006-03-27,38.54020833333333,1.0907984863925873,115.09356250000002,24.5709375,256.8576458333335,0.07150208333333331,6.6203653673690495,1.019296403059254,127.65583333333336,2.304791666666666,7.746645833333332,1.0213749999999997,25.04564583333333,302.2375,0.888,14.2,0,0,0,0.0,0,2.091001953941385,263.2622002621048,140.13920833333336,126.63445833333336,0.9175917759488594,1.0589737771927927,128.59058505465055,22.981678639994477,1.0898092443842191,1.1066435643010542,105.60890641465606,0.8716054845452132,0.7997780244906084,5.7000003,3.9,0.0,0.20507128833092525,0.21907810782416212,0.8544046205142324,False,
2006-03-28,51.51041666666666,1.0052856175532785,27.584104166666673,5.875104166666664,86.43747916666666,0.050504166666666656,5.9142467944510235,0.9547814508866118,35.30597916666667,1.2406666666666666,6.820479166666666,-0.5983124999999999,13.110166666666665,161.6204166666666,2.799,12.1,0,0,0,0.0,0,1.099529760754379,265.4057269672488,40.69427083333333,35.904291666666666,0.9175917759488594,1.0634963653775258,37.34072824490221,12.029781114652204,1.0898092443842191,1.133409655066769,25.31094713025001,0.4558412155411165,0.4182761505190599,2.8,2.0,0.0,0.20913807525952996,0.2355111955941085,0.4710223911882169,False,
2006-03-29,55.81687500000001,1.1984717773530231,110.30797916666668,22.705479166666674,253.95739583333352,0.06421250000000002,7.957458326658723,1.134259277353023,133.83416666666665,1.7672708333333336,8.851854166666667,2.0340416666666665,31.11025,119.48595833333331,2.679,16.58,0,0,0,0.0,0,2.3821027076610686,267.5378903866241,141.41822916666666,131.80012499999998,0.9036333217476312,1.068330925144955,127.79022417754277,28.112258547899245,1.1066435643010542,1.0729749244673834,99.67796562964352,1.083796928740811,0.9793550188179396,4.4,3.4,0.0,0.28804559376998223,0.2455300370535841,0.8348021259821861,False,
2006-03-30,52.20708333333334,1.5011921160824335,94.62941666666664,22.21966666666668,248.8251666666668,0.08916874999999998,10.713628160799217,1.4120233660824335,127.03985416666666,1.6750625000000003,11.726333333333335,2.400145833333333,35.562208333333345,231.70881250000005,2.817,21.04,0,0,0,0.0,0,2.6013052629812465,269.65799502148116,130.191625,124.63970833333332,0.9036333217476312,1.0716481271078742,117.64549056247192,32.135196444931296,1.1066435643010542,1.044543723191479,85.51029411754064,1.2422905632803192,1.1225751482727306,5.9,4.2000003,0.0,0.26727977811638026,0.2556983932678239,1.0739333284343784,False,
2006-03-31,49.90583333333333,1.7564606012073234,,22.897708333333334,241.15108333333345,0.09840624999999996,13.199436517885951,1.6580543512073234,125.42085416666664,2.720333333333334,14.281916666666667,3.513583333333333,,205.38333333333344,4.312,23.74,0,0,48,0.0,48,2.6966153185710215,271.76535838215733,,121.90727083333331,0.8822935251430254,1.0782066983369774,,39.082731337561455,1.133409655066769,,,,1.3686113644604474,7.5,5.1,0.0,,0.2683551695020485,1.3686113644604474,True,1.3686113644604474
2006-04-01,61.09941666666669,1.9655042447469704,,13.550250000000005,156.94004166666662,0.0786,16.009292173551145,1.88690424474697,71.53360416666669,2.68475,16.94129166666666,4.683645833333334,,243.88960416666663,11.41,23.06,0,0,2,3.81,3,2.117774200564685,273.85931134516466,,66.84995833333335,0.8822899809665659,1.0845754919824666,,39.93815698713043,1.1334142079959704,,,,1.4021351100059902,7.2000003,4.8,4.0,,0.292111481251248,1.4021351100059902,True,1.4021351100059902
2006-04-02,51.69375,1.4592886063815078,94.80968749999998,24.3095,269.30883333333327,0.07939791666666668,11.142532088003044,1.3798906897148424,137.99564583333333,2.208520833333333,12.140708333333334,2.367833333333334,38.9349375,246.4235416666667,6.766,19.39,0,0,0,0.0,0,2.8513979826261058,275.9391984841539,133.74462499999998,135.6278125,0.8855583899834879,1.091192779677302,118.43867478394532,34.479160566607725,1.129231015493677,0.9861150344808516,83.95951421733758,1.3606479414479289,1.2049332003629751,5.4,3.9,0.0,0.3089572308623013,0.29346677707833657,1.1445204306055126,False,
2006-04-03,,,,,56.9295625,,,1.1531582710148258,12.683416666666664,2.470458333333333,9.206979166666667,-0.2634999999999997,,,3.216,12.18,0,0,6,,6,0.5693769426757954,278.0043783743403,,12.946916666666665,0.8888475073720365,1.0970919763465872,,17.652701507269548,1.1250523759205855,,,,0.6151803286722729,3.3,2.2,2.7,,0.2796274221237604,0.6151803286722729,True,0.6151803286722729
2006-04-04,52.39124999999999,1.1487090230317534,91.20641666666668,16.965604166666665,186.55089583333327,0.055718749999999984,7.943035646104871,1.0929902730317536,99.91072916666666,3.344708333333333,8.862541666666667,1.5857916666666672,36.34397916666667,268.408125,4.437,12.66,0,0,0,0.0,0,1.5840283772168569,280.0542238700544,127.55039583333334,98.3249375,0.8888475073720365,1.1036262640334609,113.37285140077496,32.3042552902729,1.1250523759205855,1.2972334290406575,81.06859611050204,1.2661387729778066,1.1254042923484124,5.4,3.7,0.0,0.3041633222563277,0.2622179045454568,0.9702062468181902,False,
2006-04-05,59.544625,0.8493905289504268,,17.022645833333335,184.96035416666663,0.036043750000000006,3.765728069575076,0.8133467789504265,87.29025000000001,2.604125,4.526812499999999,-0.8694583333333336,,277.93750000000006,0.998,7.65,0,0,3,1.27,3,1.3722455218889347,282.0881223551543,,88.15970833333334,0.8888475073720365,1.1022992701572605,,22.673765472818467,1.1250523759205855,,,,0.7866537136363704,4.4,3.0,2.1000001,,0.2622179045454568,0.7866537136363704,True,0.7866537136363704
2006-04-06,54.54668749999999,1.0280458355218756,88.36022916666668,15.69897916666667,182.3124583333333,0.04961875,6.189371335621687,0.9784270855218756,95.46831249999997,2.004541666666667,7.055395833333336,-0.006479166666666814,22.6403125,281.5875208333335,2.085,12.75,0,0,0,0.0,0,1.7228050909255082,284.1054759661078,111.00054166666668,95.47479166666665,0.8888475073720365,1.0977795290534509,98.66255477736256,20.12378533174896,1.1250523759205855,1.1626162228686023,78.53876944561361,0.7873806562484484,0.6998613336593917,4.5,3.1000001,0.0,0.22576171325265176,0.3012944081463894,0.934012695383248,False,
2006-04-07,72.04208333333334,1.4420191944037857,20.7780625,8.795479166666665,107.85939583333334,0.04608749999999998,10.801035432894935,1.3959316944037854,39.305625000000006,2.3794791666666666,11.475916666666665,1.1316458333333337,22.48904166666668,186.59583333333345,3.29,20.52,0,0,0,0.0,0,1.5504265032149818,286.10570178762924,43.26710416666667,38.173979166666676,0.8822864368185803,1.093915290280134,38.17397916666669,19.841776439547925,1.1334187609251716,1.1334187609251716,18.332202727118762,0.7854193740907439,0.6929648609748019,4.8,3.3,0.3,0.2099893518105461,0.3012944081463894,0.9942715468830852,False,
2006-04-08,85.29270833333331,1.180514279190315,,-0.4405833333333333,23.78172916666665,0.02029375,8.136273336574298,1.160220529190315,-11.53154166666667,1.9801666666666664,8.567,0.08904166666666663,,163.7975,2.669,16.31,0,0,14,18.034,14,0.45748757911537213,288.08823202083164,,-11.620583333333334,0.8855548195286016,1.0897769806236763,,21.1748192414083,1.1292355684228783,,,,0.7374734212394669,3.3,2.2,20.7,,0.3352151914724849,0.7374734212394669,True,0.7374734212394669
2006-04-09,52.67168750000001,1.0022296122882957,111.07766666666667,24.884875000000008,278.7908125000001,0.05374583333333333,5.538736420059504,0.9484837789549626,146.4193958333333,2.370062500000001,6.4375,0.8372291666666666,52.70989583333332,194.89806249999992,1.0490000000000002,13.3,0,0,0,0.0,0,2.360327265674284,290.052514123926,163.7875625,145.5821666666666,0.8888475073720365,1.0859775875505848,145.58216666666667,46.851059525298034,1.1250523759205855,1.1250523759205855,98.73110714136864,1.8320593183027492,1.6284213584311111,5.0,3.5,0.0,0.4652632452660317,0.322559872978459,1.1289595554246066,False,
2006-04-10,50.465666666666664,1.1594926540701491,,24.725104166666664,272.5795625,0.06395000000000002,7.444318274047763,1.0955426540701492,144.61629166666668,1.8341875,8.403833333333331,0.9471874999999996,,199.1055625,1.319,16.66,0,0,26,0.0,26,2.5979846920712935,291.99801092558016,,143.66910416666667,0.8822864368185803,1.0816644548195915,,31.48790792956879,1.1334187609251716,,,,1.0964858516046814,4.6,3.5,0.0,,0.3132816718870518,1.0964858516046814,True,1.0964858516046814
2006-04-11,54.53437499999998,1.466988163197816,109.8528958333333,25.11816666666667,271.6945416666666,0.08318125000000001,10.447573381110995,1.3838069131978166,146.51747916666667,2.1851458333333333,11.416,2.4925,51.20145833333334,200.3520833333334,2.911,21.62,0,0,1,0.0,1,2.9987547501649328,293.92420071111576,161.05435416666666,144.02497916666667,0.8855548195286016,1.0783442554368543,142.62245953835796,45.34169819397622,1.1292355684228783,1.118239038106671,97.28076134438173,1.7880849938190178,1.5834472840032008,5.1,3.6000001000000004,0.0,0.4398464555607098,0.2938517706964581,1.057866403892426,False,
2006-04-12,59.42833333333334,1.648881916535648,93.11725,20.611375000000006,217.01552083333326,0.07476458333333334,12.740924707909427,1.5741173332023142,114.898,3.0669374999999994,13.648958333333333,3.1458958333333333,38.348375,182.38125,5.947,22.17,0,0,1,0.0,1,2.5720052805502163,295.8305772818015,131.46562500000002,111.75210416666668,0.8915471202243452,1.0828926634384433,117.2077993772437,34.18938329653328,1.1216457070136283,1.1764040237124542,83.01841608071042,1.3420825534260865,1.1965298356103633,6.2000003,4.4,0.0,0.2719385990023553,0.288246271143676,1.2682835930321743,False,
2006-04-13,53.60877083333335,2.0851684583716086,101.05481249999997,20.409770833333337,228.03543750000003,0.106775,16.557962661079124,1.9783934583716092,127.86702083333336,2.6408541666666667,17.640416666666663,5.365958333333333,33.11470833333334,250.30627083333331,12.76,24.7,0,0,0,0.0,0,3.128289026625316,297.7166499875712,134.1695208333333,122.50106250000002,0.8942631815941022,1.07475856917197,119.98286257337284,29.6132644317274,1.118239038106671,1.0952518949240402,90.36959814164543,1.1633601009493169,1.0403501052145718,8.400001,5.8,0.0,0.17937070779561584,0.2453202865459779,1.4228576619666715,False,
2006-04-14,72.07875000000001,1.6433424435766881,-0.05871874999999994,4.175354166666667,64.16312499999998,0.048372916666666654,13.431105841836072,1.5949695269100217,9.055166666666667,1.0454166666666669,14.133125000000005,1.5517291666666673,13.910458333333331,195.31958333333336,10.08,20.02,0,0,2,0.508,2,1.0719649679748495,299.58194373356463,13.851739583333329,7.503437499999999,0.9035501208318032,1.0663909227602817,12.515740974251502,12.568796307909095,1.1067454665153555,1.846052503713575,-0.053055333657592386,0.4870514525961442,0.4400753988445514,5.4,3.9,1.0,0.11283984585757728,0.2523364757748109,0.9841122555217626,False,
2006-04-15,61.71999999999999,2.3420068464409534,81.10944791666667,19.611187500000003,220.84575,0.1059875,18.194415538428704,2.2360193464409543,125.34252083333332,2.207791666666666,19.196249999999992,5.6249375000000015,43.74254166666668,261.6666875,9.94,26.25,0,0,1,0.0,0,2.7945044097605116,301.4259989609606,124.85198958333334,119.71758333333332,0.9130319743198012,1.0602795152472255,113.9938585470261,39.93833917968285,1.0952518949240402,1.0428876536515452,74.05551936734325,1.5390275650505871,1.4051813762507341,7.6,5.4,0.0,0.2602187733797655,0.2187777422004449,1.1813998078824026,False,
2006-04-16,38.8935625,1.722097395873566,117.89485416666665,26.59116666666667,275.3100625,0.10899166666666668,13.644018083935867,1.6131057292069,141.51816666666662,2.5004791666666675,14.890645833333327,2.9510624999999995,30.51514583333333,269.8627916666667,9.87,19.62,0,0,0,0.0,0,3.0092962814932696,303.2483716026371,148.40999999999997,138.56710416666664,0.9130319743198012,1.0612585936910488,135.5030753088017,27.861303846864995,1.0952518949240402,1.071033423787903,107.64177146193668,1.0692117876098932,0.9762245494074652,6.4,4.7000003,0.0,0.2077073376798433,0.2137830769888799,1.0047805259826588,False,
