date,theta_14,theta_10,WS_1_3_1,theta_6,theta_30,theta_9,theta_11,theta_39,theta_15,g_3,WD_1_1_1,es,theta_4,sw_out,WD_1_3_1,theta_16,theta_17,theta_7,lw_in,theta_32,theta_20,sw_in,theta_22,g_2,theta_5,theta_27,theta_13,lw_out,wd,ws,theta_12,theta_21,SW_IN_1_1_1,theta_28,t_avg,theta_mean,t_dew,theta_19,theta_2,rh,WS_1_2_1,WD_1_4_1,theta_3,theta_34,theta_36,theta_38,theta_24,WS_1_1_1,WS_1_4_1,theta_25,Rn,theta_23,theta_40,H,vp,theta_1,theta_26,SW_IN_1_1_2,LE,g_1,vpd,theta_29,theta_18,theta_37,theta_33,theta_31,theta_35,G,WD_1_2_1,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2018-07-05,,,,,,,,,,,,,,71.97,,,,,319.6,,,359.97093750000016,,,,,,429.1875,,1.7032291666666666,,,368.6064583333333,,,,,,,65.26750000000001,2.7854166666666664,,,,,,,,0.6210416666666664,,187.04895833333333,,,,,,,351.33541666666673,,,0.8238699999999999,,,,,,,,,,,0.0,11.0,48.0,0.0,48.0,,364.37142679416803,,,1.198094898594171,0.8346584241143059,,,0.8346584241143059,,,,,6.5,5.4,0.0,,,,False,
2018-07-06,,,,,,,,,,,,,,60.31666666666666,,,,,373.58749999999986,,,288.59260416666666,,,,,,440.9666666666667,161.4303125,3.703020833333332,,,299.28937499999995,,,,,,,77.83520833333333,6.038124999999997,154.78687500000004,,,,,,,1.367916666666667,,171.59354166666668,,,,,,,277.8958333333333,,,0.5744597916666666,,,,,,,5.675454861111112,168.07375000000005,,,0.0,11.0,48.0,0.0,48.0,,363.7483165044102,,165.9180868055556,1.1989917258738525,0.8340341125133098,,,0.8340341125133098,,,,,7.2000003,5.5,0.0,,,,False,
2018-07-07,,,,,,,,,,,,,,70.25250000000001,,,,,392.28125,,,336.7686458333335,,,,,,471.5458333333333,,3.6202083333333337,,,,,,,,,,74.21583333333331,5.959999999999997,,,,,,,,1.2804166666666668,,,,,,,,,326.8458333333333,,,1.0161704166666667,,,,,,,10.654822916666667,,,,1.0,12.0,48.0,0.0,48.0,,363.0858370929273,,,1.2172145090307294,0.8215478804933917,,,0.8215478804933917,,,,,9.1,6.9,0.5,,,,False,
2018-07-08,,,,,,,,,,,,,,27.317916666666665,,,,,395.88333333333344,,,124.15666666666668,,,,,,446.65625000000006,,1.7994791666666667,,,,,,,,,,77.87791666666669,2.9606250000000003,,,,,,,,0.6383333333333333,,,,,,,,,117.72916666666664,,,,,,,,,,,,,,1.0,10.0,48.0,8.546,48.0,,362.3841535363831,,,1.2181401995184733,0.8209235688923957,,,0.8209235688923957,,,,,4.7000003,4.0,8.5,,,,False,
2018-07-09,,,,,,,,,,,,,,62.63020833333334,,,,,353.51875,,,306.20166666666665,,,,,,442.55833333333334,,1.6531250000000002,,,316.57,,,,,,,69.12624999999998,2.841041666666667,,,,,,,,0.4652083333333333,,164.90020833333332,,,,,,,295.8333333333333,,,0.8891018749999998,,,,,,,5.782826388888889,,,,0.0,11.0,48.0,0.0,48.0,,361.64343897308686,,159.11738194444445,1.2192735128451688,0.8201605213800675,,,0.8201605213800675,,,,,8.400001,6.5,4.2000003,,,,False,
2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,20.0,48.0,3.016,48.0,,360.863874597239,,,1.2206931234379652,0.819206711989657,,,0.819206711989657,,,,,6.4,5.2000003,0.0,,,,False,
2018-07-11,,,,,,,,,,,,,,55.67,,,,,388.5645833333333,,,282.30687499999993,,,,,,457.6958333333332,,2.6958333333333333,,,290.57416666666666,,,,,,,74.81416666666667,4.403958333333333,,,,,,,,0.9877083333333332,,165.77291666666662,,,,,,,274.0395833333333,,,0.8187891666666666,,,,,,,,,,,0.0,10.0,48.0,0.0,48.0,,360.04564955783087,,,1.2225232017380567,0.817980385630558,,,0.817980385630558,,,,,6.8,5.4,0.0,,,,False,
2018-07-12,,,,,,,,,,,,,,49.30999999999998,,,,,365.0916666666667,,,235.4504166666668,,,,,,438.97916666666674,255.80052083333328,2.377812499999999,,,244.35916666666665,,,,,,,68.85020833333334,,259.496875,,,,,,,0.8291666666666666,,121.16166666666668,,,,,,,226.54166666666669,,,0.8499591666666667,,,,,,,,,,,0.0,12.0,48.0,0.0,48.0,,359.1889608634096,,,1.2249718591164462,0.8163452838184257,,,0.8163452838184257,,,,,7.6,5.9,0.0,,,,False,
2018-07-13,,,,,,,,,,,,,,66.64166666666665,,,,,356.5583333333333,,,342.2133333333333,,,,,,458.44791666666674,233.37625000000003,1.4463541666666664,,,349.90166666666664,,,,,,,58.12979166666668,2.3929166666666664,,,,,,,,0.4997916666666668,,181.37041666666678,,,,,,,334.5250000000001,,,1.449325,,,,,,,,232.65312500000005,,,0.0,11.0,48.0,0.0,48.0,,358.2940132938625,,,1.2284165050654328,0.8140561412814409,,,0.8140561412814409,,,,,7.9,6.3,0.0,,,,False,
2018-07-14,,,,,,,,,,,,,,64.27354166666667,,,,,374.9708333333333,,,318.43135416666667,,,,,,462.68125000000015,213.30385416666667,3.623541666666666,,,327.1585416666666,,,,,,,63.955625,5.9522916666666665,209.42666666666665,,,,,,,1.2947916666666672,,175.17458333333332,,,,,,,309.70416666666665,,,1.2410710416666666,,,,,,,6.02984375,217.18104166666672,,,0.0,11.0,48.0,0.0,48.0,,357.3610193203285,,169.14473958333332,1.2336199519099196,0.8106224274759632,,,0.8106224274759632,,,,,8.7,6.6,0.0,,,,False,
2018-07-15,,,,,,,,,,,,,,65.24770833333334,,,,,325.37708333333336,,,325.7387500000001,,,,,,430.72916666666663,296.0053125,2.859583333333333,,,333.97541666666666,,,,,,,61.5375,4.587916666666667,,,,,,,,1.13125,,163.375625,,,,,,,317.50208333333325,,,0.8885506250000003,,,,,,,,289.73520833333345,,,0.0,12.0,48.0,0.0,48.0,,356.3901990342667,,,1.2423910210211055,0.8048995711335007,,,0.8048995711335007,,,,,9.0,6.5,0.0,,,,False,
2018-07-16,,,,,,,,,,,,,,68.21416666666666,,,,,322.92291666666665,,,344.97364583333336,,,,,,432.9499999999999,,1.622291666666667,,,,,,,,,,59.634791666666686,2.6437500000000003,,,,,,,,0.6008333333333336,,,,,,,,,335.6020833333333,,,0.9763175,,,,,,,,,,,2.0,14.0,48.0,0.0,48.0,,355.38178008664397,,,1.2603127319278271,0.7934538584485757,,,0.7934538584485757,,,,,8.2,6.1,0.0,,,,False,
2018-07-17,,,,,,,,,,,,,,65.88229166666666,,,,,336.2000000000001,,,336.4352083333335,,,,,,435.49166666666673,,1.7344791666666668,,,344.7975000000001,,,,,,,68.15354166666667,2.736875,,,,,,,,,,179.62354166666668,,,,,,,328.0729166666667,,,,,,,,,,2.45640625,,,,0.0,11.0,48.0,0.0,48.0,,354.3359976381122,,177.16713541666672,1.3173204767262117,0.7591167203938008,,,0.7591167203938008,,,,,7.2000003,5.7000003,0.0,,,,False,
2018-07-18,,,,,,,,,,,,,,48.68062500000003,,,,,375.14583333333326,,,234.21916666666667,,,,,,444.83750000000015,,2.3884375000000007,,,240.1716666666666,,,,,,,72.64083333333333,3.9275,,,,,,,,0.8493750000000001,,121.79937499999996,,,,,,,228.26666666666668,,,0.771006875,,,,,,,4.169572916666667,,,,0.0,12.0,48.0,0.0,48.0,,353.25309432095275,,117.62980208333329,,,,,,,,,,7.5,5.8,7.1,,,,False,
2018-07-19,,,,,,,,,,,,,,37.28416666666666,,,,,391.96250000000015,,,184.4545833333333,,,,,,435.3520833333334,,1.4513541666666665,,,190.99666666666667,,,,,,,80.86291666666666,2.4091666666666667,,,,,,,,0.4935416666666666,,110.32291666666664,,,,,,,177.91250000000005,,,0.5073637500000001,,,,,,,,,,,0.0,11.0,48.0,25.136999999999997,48.0,,352.13332021346724,,,,,,,,,,,,4.2000003,3.6000001000000004,7.7000003,,,,False,
2018-07-20,,,,,,,,,,,,,,41.15000000000001,,,,,370.5270833333333,,,201.21145833333333,,,,,,423.99375000000015,,2.1767708333333333,,,207.66041666666672,,,,,,,83.71791666666665,3.1489583333333333,,,,,,,,,,113.04375,,,,,,,194.76249999999996,,,,,,,,,,3.3124571759259265,,,,0.0,11.0,48.0,0.0,48.0,,350.97693282738686,,109.73129282407406,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,5.0,4.4,0.0,,,,False,
2018-07-21,,,,,,,,,,,,,,38.16083333333332,,,,,383.66458333333327,,,193.40312500000005,,,,,,426.59375000000006,,1.6637500000000005,,,197.2270833333334,,,,,,,85.50791666666667,2.621875,,,,,,,,0.7056250000000003,,116.13708333333334,,,,,,,189.5791666666668,,,0.333041875,,,,,,,,,,,0.0,11.0,48.0,0.0,48.0,,349.78419710876153,,,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,5.6,4.7000003,0.0,,,,False,
2018-07-22,,,,,,,,,,,,,,40.683958333333344,,,,,377.30208333333326,,,195.86791666666667,,,,,,436.5958333333333,,2.9093749999999994,,,201.74000000000004,,,,,,,83.138125,4.612708333333333,,,,,,,,1.206041666666667,,101.76229166666671,,,,,,,189.99583333333325,,,0.4468387499999999,,,,,,,5.11073263888889,,,,0.0,11.0,48.0,9.049,48.0,,348.5553854526764,,96.65155902777781,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,4.4,3.7,5.2000003,,,,False,
2018-07-23,,,,,,,,,,,,,,66.69020833333333,,,,,317.3645833333333,,,345.35479166666664,,,,,,427.12083333333334,305.1008333333335,3.1613541666666665,,,,,,,,,,59.81375000000001,4.854375,311.71958333333333,,,,,,,1.4683333333333335,,,,,,,,,335.54166666666663,,,0.9923847916666668,,,,,,,,298.4820833333334,,,1.0,12.0,48.0,0.0,48.0,,347.2907777320321,,,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,8.400001,6.2000003,0.0,,,,False,
2018-07-24,,,,,,,,,,,,,,61.93916666666666,,,,,341.0625,,,329.89572916666674,,,,,,436.50416666666666,,2.036666666666666,,,,,,,,,,57.24791666666668,3.1802083333333333,,,,,,,,0.8931249999999998,,,,,,,,,321.95,,,1.1379016666666664,,,,,,,,,,,2.0,17.0,48.0,4.0219999999999985,48.0,,345.99066134049934,,,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,7.6,5.8,11.6,,,,False,
2018-07-25,,,,,,,,,,,,,,59.974166666666676,,,,,357.55833333333334,,,304.2816666666667,,,,,,421.54375,,2.9308333333333327,,,311.69875,,,,,,,73.69708333333334,4.4679166666666665,,,,,,,,1.39375,,187.73916666666665,,,,,,,296.8645833333333,,,0.5717879166666667,,,,,,,3.473034722222223,,,,0.0,11.0,48.0,5.0280000000000005,48.0,,344.6553312496489,,184.2661319444444,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,6.1,4.6,0.5,,,,False,
2018-07-26,,,,,,,,,,,,,,39.029791666666654,,,,,348.04166666666663,,,196.88114583333345,,,,,,406.2166666666668,288.63989583333324,2.9153124999999998,,,201.14979166666663,,,,,,,75.11687500000002,4.50125,,,,,,,,1.3293749999999995,,103.945,,,,,,,192.61250000000004,,,0.4659937499999999,,,,,,,0.3702465277777777,306.0525000000001,,,0.0,12.0,48.0,0.0,48.0,,343.28509008014095,,103.57475347222223,1.154396365763875,0.8662535933559445,,,0.8662535933559445,,,,,4.6,3.5,0.0,,,,False,
2018-07-27,,,,,,,,,,,,,,51.27229166666666,,,,,330.85416666666663,,,267.23708333333326,,,,,,419.5854166666668,,1.2976041666666662,,,,,,,,,,62.64145833333334,2.037291666666667,,,,,,,,0.5579166666666665,,,,,,,,,263.8354166666666,,,0.8536649999999999,,,,,,,2.0529965277777773,,,,3.0,10.0,48.0,0.0,48.0,,341.88024818673597,,,1.154396365763875,0.8662535933559445,,,0.8662535933559445,,,,,5.5,4.6,0.0,,,,False,
2018-07-28,,,,,,,,,,,,,,43.86875000000001,,,,,334.99375,,,228.64114583333333,,,,,,422.32916666666665,,1.1450000000000002,,,,,,,,,,60.47291666666666,1.8535416666666664,,,,,,,,0.4364583333333335,,,,,,,,,223.9625,,,,,,,,,,,,,,2.0,12.0,48.0,0.0,48.0,,340.4411237567893,,,1.154396365763875,0.8662535933559445,,,0.8662535933559445,,,,,5.9,4.8,0.8,,,,False,
2018-07-29,,,,,,,,,,,,,,50.37645833333334,,,,,344.67708333333326,,,266.3761458333334,,,,,,426.97916666666674,,1.4394791666666669,,,,,,,,,,67.02604166666667,2.344791666666666,,,,,,,,0.5341666666666666,,,,,,,,,262.4749999999999,,,,,,,,,,,,,,2.0,11.0,48.0,1.5090000000000001,48.0,,338.96804292176836,,,1.154396365763875,0.8662535933559445,,,0.8662535933559445,,,,,6.2000003,5.0,2.4,,,,False,
2018-07-30,,,,,,,,,,,,,,56.44041666666667,,,,,330.91666666666663,,,303.18937499999987,,,,,,434.41249999999985,240.803125,1.7787500000000005,,,,,,,,,,59.05479166666666,2.8791666666666664,244.25583333333336,,,,,,,0.6783333333333333,,,,,,,,,296.31666666666666,,,1.1402295833333331,,,,,,,4.4640868055555565,237.35041666666675,,,1.0,10.0,48.0,0.0,48.0,,337.46133988124177,,,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,8.3,6.2000003,0.0,,,,False,
2018-07-31,,,,,,,,,,,,,,54.44479166666668,,,,,352.59166666666687,,,287.4946875,,,,,,445.17708333333326,,3.463333333333333,,,291.38729166666667,,,,,,,62.08270833333333,5.331875,,,,,,,,1.5947916666666666,,144.35708333333332,,,,,,,283.6020833333333,,,1.1363156250000002,,,,,,,,,,,0.0,12.0,48.0,0.0,48.0,,335.92135703867444,,,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,9.900001,7.0,0.0,,,,False,
2018-08-01,,,,,,,,,,,,,,43.75229166666666,,,,,346.4604166666666,,,225.29052083333332,,,,,,408.3000000000001,,2.225,,,,,,,,,,71.68645833333336,3.2897916666666656,,,,,,,,1.160208333333333,,,,,,,,,219.35208333333333,,,0.5031791666666666,,,,,,,,,,,3.0,11.0,48.0,0.0,48.0,,334.3484451482812,,,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,4.5,3.7,0.0,,,,False,
2018-08-02,,,,,,,,,,,,,,54.16062499999999,,,,,326.28541666666666,,,282.9508333333334,,,,,,419.00625,,3.3279166666666664,,,288.04541666666665,,,,,,,79.22729166666669,5.254583333333333,,,,,,,,1.40125,,141.16395833333334,,,,,,,277.85625000000005,,,0.4599929166666665,,,,,,,1.2985937500000002,,,,0.0,11.0,48.0,0.0,48.0,,332.7429634720917,,139.86536458333333,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,6.5,5.0,0.0,,,,False,
2018-08-03,,,,,,,,,,,,,,32.37125,,,,,375.12083333333334,,,162.6702083333333,,,,,,442.6520833333332,,3.1950000000000003,,,166.33208333333332,,,,,,,79.36916666666664,5.064166666666668,,,,,,,,1.325833333333333,,66.42958333333334,,,,,,,159.00833333333338,,,0.625835625,,,,,,,,,,,0.0,11.0,48.0,0.0,48.0,,331.10527994630365,,,1.154396365763875,0.8662535933559445,,,0.8662535933559445,,,,,6.9,5.5,0.3,,,,False,
2018-08-04,,,,,,,,,,,,,,54.95229166666665,,,,,361.7354166666667,,,293.075,,,,,,457.1604166666668,272.79587549596243,2.979233168627538,,,,,,,,,,55.05166666666667,4.385625,270.22458333333327,,,,,,,1.2077083333333336,,,,,,,,,288.37083333333334,,,1.442014583333333,,,,,,,,,20.330005344770104,26.66999360926389,1.0,11.0,36.0,0.0,48.0,,329.435771355918,,,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,8.900001,6.5,0.5,,,,False,
2018-08-05,,,,,,,,,,,,2.7570975900910675,,53.62770833333334,,,,,351.12708333333336,,,282.27031249999993,,,,,,443.8979166666668,266.34597390079085,2.7682695537115047,,,285.9114583333333,,22.493987445622498,,14.915963377488167,,,61.55687500000002,3.589166666666667,,,,,,,,1.0795833333333331,,139.51291666666665,,,45.87971983998879,1.7296692567577336,,,278.62916666666666,,,1.0274283333333332,,,,,,,3.7615069444444447,,17.4052070737044,26.1715394077773,0.0,12.0,0.0,0.0,48.0,4.890214693168361,327.73482351658737,,135.7514097222222,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,52.96338184554781,,,7.5,5.7000003,5.0,,,,False,
2018-08-06,,,,,,,,,,,,2.3313963999454943,,42.74062499999999,,,,,365.63541666666674,,,233.6548958333333,,,,,,428.1041666666665,,1.9131757384306312,,,,,19.728069797912976,,16.545132479734388,,,82.873125,2.4552083333333337,,,,,,,,0.6627083333333333,,,,,40.7957560936028,1.9271786916121616,,,227.8395833333333,,,0.4042177083333333,,,,,,,,,15.431804135074598,24.361316064235602,1.0,10.0,0.0,11.562999999999999,48.0,3.59235787100278,326.00283146253634,,,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,47.09447257304453,,,4.3,3.7,2.5,,,,False,
2018-08-07,,,,,,,,,,,,,,,,,,,,,,299.2928645833333,,,,,,,223.20656744268902,2.763487412789401,,,,,23.859638058623467,,,,,,3.3375,218.23729166666664,,,,,,,0.8527083333333331,,,,,28.387763687635328,,,,,,,,,,,,,,6.9891562500000015,219.7539583333333,17.672936526938802,29.538534314009198,10.0,11.0,1.0,0.0,48.0,,324.24019963936837,,,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,32.770731233169926,,,9.2,6.6,0.0,,,,False,
2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.761110533764104,29.2940008048425,7.0,32.0,26.0,0.0,48.0,,322.4473421005121,,,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,10.2,7.1,0.0,,,,False,
2018-08-09,,,,,,,,,,,,,,50.69770833333335,,,,,358.2041666666668,,,259.9158333333333,,,,,,447.51875,,0.9414583333333334,,,,,,,,,,54.95125000000001,,,,,,,,,,,,,,,,,,262.13958333333335,,,,,,,,,,,,,,1.0,48.0,48.0,0.0,48.0,,320.6246827060295,,,1.154396365763875,0.8662535933559447,,,0.8662535933559447,,,,,7.4,5.7000003,0.0,,,,False,
2018-08-10,,,,,,,,,,,,,,52.20291666666671,,,,,358.84583333333336,,,269.66572916666667,,,,,,454.04583333333335,,1.458020833333333,,,,,,,,,,53.47145833333333,2.366875,,,,,,,,0.5491666666666665,,,,,,,,,270.87291666666664,,,1.5935006250000006,,,,,,,,,,,5.0,31.0,48.0,0.0,48.0,,318.77265532246724,,,,,,,,,,,,8.6,6.3,0.0,,,,False,
2018-08-11,,,,,,,,,,,,,,51.94791666666665,,,,,357.9458333333334,,,263.07249999999993,,,,,,457.2270833333334,175.7329861111111,2.2697222222222213,,,,,,,,,,68.065625,3.969583333333333,,,,,,,,1.0029166666666671,,,,,,,,,264.75625,,,1.1070581250000002,,,,,,,,170.72458333333338,,,1.0,10.0,48.0,0.0,48.0,,316.89170402240944,,,,,,,,,,,,9.0,6.6,0.0,,,,False,
2018-08-12,,,,,,,,,,,,,,55.53833333333332,,,,,372.48333333333335,,,286.8765625000001,,,,,,474.42708333333326,178.05145833333336,3.802951388888889,,,288.85104166666673,,,,,,,61.46395833333333,6.342083333333335,,,,,,,,1.6816666666666664,,131.3689583333333,,,,,,,284.90208333333334,,,1.7107154166666667,,,,,,,,181.47916666666663,,,0.0,12.0,48.0,0.0,48.0,,314.9822832823686,,,,,,,,,,,,13.900001,9.3,0.0,,,,False,
2018-08-13,,,,,,,,,,,,,,47.95458333333333,,,,,359.78125,,,251.13885416666665,,,,,,446.50625,,4.0284375,,,253.29854166666675,,,,,,,65.69291666666668,,,,,,,,,,,118.61895833333335,,,,,,,248.97916666666669,,,,,,,,,,,,,,0.0,34.0,48.0,0.0,48.0,,313.0448581776392,,,,,,,,,,,,8.400001,6.0,0.0,,,,False,
2018-08-14,,,,,,,,,,,,,,42.70895833333333,,,,,328.64583333333326,,,220.0525,,,,,,409.39375,,2.2933680555555553,,,,,,,,,,66.71500000000002,2.7512499999999998,,,,,,,,0.9320833333333334,,,,,,,,,216.63125,,,0.6638802083333334,,,,,,,,,,,4.0,48.0,48.0,0.0,48.0,,311.0799045727328,,,,,,,,,,,,4.6,3.8,0.0,,,,False,
2018-08-15,,,2.735625,,,,,,,,,,,54.00437499999998,,,,,322.11874999999986,,,286.06375000000014,,,,,,427.525,,2.1410416666666667,,,,,,,,,,58.62895833333332,2.9293750000000003,,,,,,,,0.7581249999999998,,,,,,,,,281.55416666666673,,,1.0184564583333335,,,,,,,,,,,1.0,29.0,48.0,0.0,48.0,,309.08790930601583,,,,,,,,,,,,7.2000003,5.3,0.0,,,,False,
2018-08-16,,,2.8320833333333333,,,,,,,,,,,53.55875,,,,,344.39375,,,287.21124999999995,,,,,,447.86874999999986,,2.019305555555556,,,290.96,,,,,,,56.71875000000001,2.478333333333333,,,,,,,,0.7475,,133.92625,,,,,,,283.4625000000001,,,1.3685789583333337,,,,,,,2.9945243055555566,,,,0.0,12.0,48.0,0.0,48.0,,307.06937036717477,,130.93172569444445,,,,,,,,,,7.0,5.3,0.0,,,,False,
2018-08-17,,,2.569375,,,,,,,,,,,38.39770833333332,,,,,342.9145833333334,,,190.92885416666664,,,,,,428.0604166666667,,1.937059877643314,,,184.093125,,,,,,,74.69833333333334,2.2339583333333333,,,,,,,,0.6629166666666667,,60.54958333333333,,,,,,,197.7645833333333,,,0.6929035416666668,,,,,,,1.9083993055555557,,19.517688189748398,24.523523305608002,0.0,10.0,36.0,0.0,48.0,,305.02479706615486,,58.641184027777776,,,,,,,,,,6.7000003,5.0,0.0,,,,False,
2018-08-18,,,3.82625,,,,,,,,,3.0635764085912083,,42.91104166666667,173.92333333333335,,,,366.00416666666666,,,215.42708333333331,,,,,,447.3208333333334,181.81077592451615,3.6287926768655088,,,212.5291666666666,,24.00580769151892,,18.30325758037429,,,70.92770833333334,4.806666666666667,,,,,,,,1.2687499999999996,,88.30145833333334,,,25.97954722614619,2.173114741924542,,,218.325,,,0.890461666666667,,,,,,,3.9373125,187.0522916666666,17.751799491520003,29.562459589654694,0.0,11.0,0.0,0.0,48.0,4.331838365020067,302.9547101922288,,84.36414583333334,,,,,,,,,,8.8,6.3,14.5,,,,False,
2018-08-19,,,4.295416666666667,,,,,,,,,2.196813404932922,,29.74583333333333,,,,,358.63750000000016,,,146.4225,,,,,,412.9625,,4.031753693690473,,,,,18.816738886415227,,11.978617311247044,,,65.78770833333333,5.154791666666667,,,,,,,,2.1804166666666664,,,,,1.9596364908110864,1.4851109049329214,,,147.57291666666669,,,0.7117024999999999,,,,,,,,,14.2345820598056,24.5647582678828,1.0,12.0,0.0,6.0329999999999995,48.0,3.619130772200975,300.8596421618868,,,1.9587528545297819,0.5105289305322084,,,0.5105289305322084,,3.8384435702169406,,,2.9,2.3,0.0,,,,False,
2018-08-20,,,3.0381250000000004,,,,,,,,,1.8658463807513077,,50.42583333333335,,,,,314.5541666666667,,,261.44239583333336,,,,,,406.33749999999986,,2.9573045956162907,,,265.82645833333333,,16.10284444216028,,7.654039506282864,,,60.43812500000002,3.530833333333332,,,,,,,,1.5614583333333332,,123.61729166666665,,,37.39431751607618,1.0714865890846403,,,257.0583333333334,,,0.7943597916666665,,,,,,,,,10.8393327581232,20.4823166579327,0.0,10.0,0.0,0.0,48.0,3.9962173139204897,298.74013715426554,,,1.9587528545297819,0.5105289305322084,,,0.5105289305322084,,73.24622617780723,,,6.5,4.8,0.0,,,,False,
2018-08-21,,,,,,,,,,,,2.191350023450782,,,,,,,,,,247.5021875,,,,,,,282.5780034753977,2.1878510631865344,,,,,18.720874072453547,,,,,,,,,,,,,,,,,,,55.7367730996412,0.9913735411660312,,,,,,,,,,,,,,,13.8023288720822,22.9150416959688,5.0,13.0,0.0,0.0,48.0,4.254352649762671,296.5967512328709,,,1.9587528545297819,0.5105289305322084,,,0.5105289305322084,,109.17456341120096,,,6.3,4.7000003,0.0,,,,False,
2018-08-22,,,3.4462500000000005,,,,,,,,,2.3054215346281963,,53.23500000000001,213.58645833333333,,,,318.9083333333333,,,276.3564583333333,,,,,,426.2625,218.33769955636757,3.2579615511515,,,281.7337500000001,,19.260640617570875,,8.269443865292441,,,51.29833333333333,4.340416666666667,218.65041666666664,,,,,,,1.0979166666666669,,121.14458333333334,,,38.180129956359075,1.120999659628196,,,270.9791666666668,,,1.1844218750000002,,,,,,,,217.40979166666656,11.587451152789097,24.6736242774085,0.0,11.0,0.0,0.0,48.0,4.830803536205281,294.43005245239397,,,1.8949109328136955,0.5277292893735805,,,0.5277292893735805,,72.34794567055248,,,8.5,6.0,0.0,,,,False,
2018-08-23,,,3.4964583333333343,,,,,,,,,2.3368940557263067,,36.402708333333344,,,,,366.6479166666668,,,184.55708333333328,,,,,,425.92291666666665,169.32579429115694,3.2852742231990386,,,186.60999999999996,,19.855348663643802,,16.619007087838757,,,82.516875,4.2995833333333335,,,,,,,,1.178958333333333,,90.93229166666664,,,35.379012023331754,1.9515565557263077,,,182.5041666666666,,,0.3853375,,,,,,,,,16.2166637297225,23.5543005253965,0.0,10.0,0.0,6.535,36.0,2.963980189755373,292.24062094946333,,,1.858565041515478,0.5380495046784038,,80.88729311063584,0.5380495046784038,,65.75419494992018,,2.8477245575102588,4.7000003,3.8,19.300001,,0.7494011993448051,2.8477245575102588,True,2.8477245575102588
2018-08-24,,,2.010625,,,,,,,,,,,36.89145833333333,,,,,380.52083333333326,,,206.99177083333345,,,,,,432.6499999999999,,2.002255773612648,,,212.10854166666672,,,,,,,81.40312499999997,2.586666666666667,,,,,,,,0.820625,,123.08791666666669,,,,,,,201.87500000000003,,,0.491096875,,,,,,,5.842631944444445,,19.8919069770768,25.027020450124002,0.0,18.0,13.0,15.082,13.0,,290.0290490162262,,117.24528472222224,1.8350992706595044,0.5449296482149527,,65.92625928379113,0.5449296482149527,,,,2.3213282372990047,4.1,3.6000001000000004,1.0,,0.6448133813382407,2.3213282372990047,True,2.3213282372990047
2018-08-25,,,2.660416666666667,,,,,,,,172.84539789513317,2.170346684090872,,36.88583333333333,,,,,351.25416666666666,,,201.0014583333333,,,,,,419.47291666666666,179.8029604418009,2.873953048018503,,,,,18.721135602160825,,14.324623722620714,,,76.968125,3.404791666666666,,,,,,,4.294978858740676,1.135625,,,,,27.940465650621128,1.677519184090872,,,200.5,54.902555107311,,0.4928275,,,,,,,2.8653819444444437,,14.322464776025601,21.2264023690531,1.0,10.0,0.0,0.0,2.0,2.9294055351479122,287.7959411557148,82.84302075793214,,1.9587528545297819,0.5498440364553449,162.26900338746955,107.54053653742409,0.5105289305322084,,54.728466850045464,1.930796939915008,3.7819540175758886,4.2000003,3.5,17.0,1.0805582907359683,0.7832859181260032,2.7415007134410114,False,
